1	340	350	100	100	0	-90	14.1324	-11	0	0	0	0.2	0.1	0.0000005	0	0
2	340	550	100	100	0	-90	12.6324	-9	0	0	0	0.3	0.008	0.000001	0	0
3	400	550	100	100	0	-90	12.6324	-9	0	0	0	0.3	0.008	0.000001	0	0
4	400	550	100	100	0	-90	12.6324	-9	0	0	0	0.3	0.008	0.000001	0	0
5	400	550	100	100	0	-94	12.6324	-9	0	0	0	0.3	0.011	0.000001	0	0
6	400	550	100	100	0	-94	12.6324	-9	0	0	0	0.3	0.011	0.0000012	0	0
7	400	550	100	100	0	-94	12.6324	-9	0	0	0	0.3	0.012	0.0000013	0	0
8	500	550	100	100	0	-94	12.6324	-9	0	0	0	0.3	0.012	0.0000013	0	0
9	500	550	100	100	0	-94	12.6324	-9	0	0	0	0.3	0.012	0.0000013	0	0
10	500	600	100	100	0	-94	12.6324	-9	0	0	0	0.3	0.012	0.0000013	0	0
11	500	650	100	100	0	-94	12.6324	-9	0	0	0	0.3	0.014	0.0000016	0	0
12	600	600	100	100	0	-95	12.6324	-9	0	0	0	0.3	0.015	0.0000016	0	0
13	650	650	100	100	0	-95	12.6324	-9	0	0	0	0.3	0.016	0.0000018	0	0
14	650	650	100	100	0	-95	12.6324	-9	0	0	0	0.3	0.016	0.0000018	0	0
15	550	650	100	100	0	-95	12.6324	-9	0	0	0	0.3	0.016	0.0000018	0	0
16	550	600	100	100	0	-96	12.6324	-9	0	0	0	0.32	0.021	0.000003	0	0
17	550	600	100	100	0	-96	12.6324	-9	0	0	0	0.3	0.016	0.0000018	0	0
18	550	600	100	100	0	-96	12.6324	-9	0	0	0	0.31	0.016	0.000002	0	0
19	550	600	100	100	0	-96	12.6324	-9	0	0	0	0.31	0.016	0.000002	0	0
20	550	600	100	100	0	-96	12.6324	-9	0	0	0	0.31	0.016	0.000002	0	0
21	550	600	100	100	0	-97	12.6324	-9	0	0	0	0.31	0.016	0.000002	0	0
22	550	600	100	100	0	-97	12.6324	-9	0	0	0	0.31	0.019	0.000002	0	0
23	500	400	100	100	0	-97	12.6324	-9	0	0	0	0.6	0.018	0.0000025	0	0
24	500	400	100	100	0	-97	12.6324	-9	0	0	0	0.6	0.018	0.0000025	0	0
25	500	400	100	100	0	-97	12.6324	-9	0	0	0	0.6	0.018	0.0000025	0	0
26	400	380	100	100	0	-97	12.6324	-9	0	0	0	0.6	0.018	0.0000025	0	0
27	750	380	100	100	0	-97	12.6324	-9	0	0	0	0.6	0.018	0.0000025	0	0
28	750	380	100	100	0	-97	12.6324	-9	0	0	0	0.6	0.018	0.0000025	0	0
29	450	500	100	100	0	-97	12.1324	-9	0	0	0	0.65	0.02	0.0000025	0	0
30	400	500	100	100	0	-97	12.1324	-9	0	0	0	0.65	0.02	0.0000025	0	0
31	400	500	100	100	0	-97	12.1324	-9	0	0	0	0.65	0.02	0.0000025	0	0
32	400	500	100	100	0	-97	12.1324	-9	0	0	0	0.65	0.02	0.0000025	0	0
33	400	500	100	100	0	-97	12.1324	-9	0	0	0	0.65	0.02	0.000004	0	0
34	400	400	100	100	0	-97	12.1324	-9	0	0	0	0.65	0.02	0.000004	0	0
35	350	300	100	100	0	-97	12.1324	-9	0	0	0	0.65	0.02	0.000006	0	0
36	480	600	100	100	0	-97	12.1324	-9	0	0	0	0.6	0.025	0.0000025	0	0
