1	450	450	100	100	0.07379546	-94.2173634	4.18910065	-10.998537087	-0.000114592	0.000228	0	0.08	0.02	0.0000002	0	0
2	450	450	100	100	0.106969924	-94.2245492	4.229538041	-11.00090222	0.012160687	2.06E-05	0	0.08	0.02	0.0000002	0	0
3	450	450	100	100	0.042291788	-94.1438363	4.209105473	-10.99897423	0.007201069	-5.95E-06	0	0.08	0.01	0.00000015	0	0
4	450	450	100	100	0.084753307	-94.2371858	4.216580775	-11.0021806	0.00594372	0.000142354	0.0	0.2	0.008	0.0000002	0	0
5	450	450	100	100	-0.061041075	-114.2052666	4.178712023	-11.00109617	0.00819127	0.000153037	0	0.25	0.008	0.0000004	0	0
6	450	450	100	100	0.08499844	-114.1712815	4.212408801	-8.997527593	0.01110987	4.93E-05	0	0.05	0.01	0.0000003	0	0
7	450	350	100	100	0.043098061	-94.1855196	14.206108344	-10.799861696	0.015006455	0.000119209	0.0	0.11	0.02	0.0000005	0	0
8	400	450	100	100	0.155054041	-110.0818569	4.209993855	-10.997938616	0.002409068	0.000163467	0.0	0.15	0.02	0.000005	0	0
9	400	450	100	100	0.074290748	-94.1313611	14.23295223	-10.50682178	0.009745024	0.000103985	0	0.08	0.01	0.0000004	0	0
10	400	450	100	100	-0.000572626	-94.1608441	14.23233120	-11.00536531	0.008058001	6.85E-05	0	0.15	0.02	0.0000009	0	0
11	400	450	100	100	0.09948561	-94.1677506	14.26996140	-11.00401241	0.011385563	6.26E-05	0	0.14	0.03	0.0000007	0	0
12	400	450	100	100	0.201465012	-94.149781	14.333149245	-11.00769055	0.017201656	8.10E-05	0	0.1	0.03	0.0000005	0	0
13	400	500	100	100	0.041860969	-94.0817343	14.264679088	-8.997587796	0.010144823	5.03E-05	0	0.5	0.03	0.000004	0	0
14	780	520	100	100	0.096593664	-94.1455561	14.292852294	-10.997076281	0.010625383	1.47E-05	0	0.05	0.01	0.0000004	0	0
15	850	640	100	100	0.060122506	-114.2211562	14.324692896	-9.01305561	0.011514371	3.40E-05	0	0.5	0.02	0.0000004	0	0
16	850	650	100	100	0.150003657	-110.1598674	14.318093112	-9.096592519	0.010599412	4.69E-05	0	0.9	0.05	0.0000009	0	0
17	850	620	100	100	0.061845634	-110.0374799	14.26853891	-9.297104829	-0.003401348	0.000160957	0.0	0.9	0.1	0.0000012	0	0
18	400	580	100	100	0.15724364	-114.1166871	14.34089170	-9.00327524	0.006633963	0.000184388	0	0.05	0.05	0.00000013	0	0
19	400	580	100	100	0.083902446	-114.1679503	14.303642098	-9.092672038	0.01130830	8.58E-05	0	0.008	0.01	0.00000002	0	0
20	400	580	100	100	0.160656184	-114.1876503	14.31477290	-9.094884813	0.01302542	0.000244963	0.0	0.015	0.01	0.00000004	0	0
21	400	580	100	100	0.141660862	-114.175249	14.343941456	-9.098816063	0.025568467	3.22E-05	0	0.08	0.01	0.00000012	0	0
22	400	500	100	100	0.164603171	-114.1287239	14.329044942	-9.089498013	0.030251482	0.000122691	0	0.008	0.01	0.00000002	0	0
23	400	480	100	100	0.062302954	-114.1167388	14.23459882	-9.091178355	0.001126921	0.000177813	0	0.12	0.08	0.0000003	0	0
24	400	480	100	100	0.154668466	-114.0929006	14.301871172	-9.094448461	0.022359038	0.000119426	0	0.5	0.1	0.0000009	0	0
25	400	450	100	100	0.138399856	-114.1397203	14.347247016	-9.00687555	0.024405755	-6.94E-06	0	0.25	0.3	0.0000008	0	0
26	880	500	100	100	0.188211166	-114.1491395	4.317747808	-9.00155751	0.012086179	0.000142704	0	0.8	0.3	0.000004	0	0
27	880	400	100	100	0.162544863	-114.070932	4.328235596	-9.097757161	0.016090977	1.99E-05	0	0.1	0.02	0.0000005	0	0
28	880	400	100	100	0.151895588	-114.2213406	4.326122236	-9.00347857	0.012760461	3.63E-05	0	0.1	0.02	0.0000005	0	0
29	900	380	100	100	0.131486647	-114.0843985	4.290818735	-9.092514297	0.013603758	0.000162002	0	0.08	0.02	0.0000003	0	0
30	900	400	100	100	0.209645653	-114.0915122	4.33807204	-9.09369722	0.019403187	1.86E-05	0	0.08	0.02	0.0000004	0	0
31	400	400	100	100	0.16508046	-114.1013101	4.315487474	-9.092061276	0.018589276	3.94E-05	0	0.08	0.02	0.0000003	0	0
32	400	400	100	100	0.28856438	-114.0805428	4.369791307	-9.093229589	0.027907883	6.34E-05	0	0.08	0.02	0.0000003	0	0
33	400	400	100	100	0.186553818	-114.0642014	4.287642173	-9.086209577	0.01126114	7.91E-05	0	0.12	0.02	0.00000055	0	0
34	400	400	100	100	0.140471288	-114.1038778	4.347731056	-9.092936464	0.034386295	-0.000164196	0	0.14	0.02	0.0000007	0	0
35	400	380	100	100	0.161897763	-114.1890314	4.321549841	-9.0007516	0.014317141	-2.98E-05	0	0.15	0.02	0.0000009	0	0
36	400	380	100	100	0.15422660	-114.1821517	4.356459736	-9.00114302	0.026189467	-9.09E-05	0	0.01	0.08	0.000000035	0	0
