1	450	450	100	100	0.042913301	-114.248637	4.149832619	-9.098480661	0.001661578	0.006703606	0	0.06	0.04	0.0000002	0	0
2	450	450	100	100	-0.004279313	-114.1707301	4.085206363	-9.096865044	-0.012286077	1.67E-02	0	0.03	0.01	0.0000001	0	0
3	500	450	100	100	0.093994783	-114.198899	4.179695685	-9.00304979	0.008502069	9.55E-03	0	0.004	0.01	0.000000012	0	0
4	500	500	100	100	0.04047034	-94.1670012	4.144243116	-10.993318057	0.009962303	0.012322035	0	0.15	0.08	0.0000004	0	0
5	500	520	100	100	0.027827514	-94.2462136	4.124882566	-11.00376417	-0.003159755	0.010242802	0	0.15	0.08	0.0000004	0	0
6	500	520	100	100	0.050172565	-94.2148415	4.138621455	-11.00030203	0.006629116	1.57E-02	0	0.15	0.08	0.0000004	0	0
7	500	520	100	100	0.112794171	-94.1474048	4.136737578	-10.991658098	0.007199006	0.010733523	0	0.15	0.08	0.0000004	0	0
8	500	540	100	100	0.104987875	-94.2338187	4.177159714	-11.00670653	0.016529694	0.016212988	0	0.15	0.08	0.0000004	0	0
9	500	540	100	100	0.049661922	-94.1614	4.139614815	-10.99729538	0.011390225	0.006069269	0	0.15	0.08	0.0000004	0	0
10	500	640	100	100	0.071557666	-94.1482843	4.150560006	-11.00203902	0.007410568	8.42E-03	0	0.4	0.25	0.000001	0	0
11	500	640	100	100	0.066788194	-94.0999106	4.154705135	-10.995813134	0.009645386	8.40E-03	0	0.3	0.2	0.0000008	0	0
12	500	640	100	100	0.097148416	-94.2433682	4.179197776	-11.00011864	0.016704238	1.10E-02	0	0.2	0.1	0.0000005	0	0
13	500	640	100	100	0.172386809	-94.0973734	5.163000597	-10.991446916	0.01187697	1.27E-02	0	0.2	0.1	0.0000005	0	0
14	500	640	100	100	0.16137819	-94.2801093	5.198310714	-11.00677171	0.018891824	1.31E-02	0	0.2	0.05	0.0000005	0	0
15	600	640	100	100	0.089711758	-94.1809141	5.175710758	-10.999259331	0.020558918	3.18E-04	0	0.22	0.04	0.0000005	0	0
16	600	640	100	100	0.147139123	-94.1385959	5.163822701	-10.993231497	0.015044764	6.01E-03	0	0.2	0.05	0.0000005	0	0
17	600	640	100	100	0.222760382	-94.1753578	5.192158526	-10.097114761	0.015252815	0.005890974	0	0.2	0.04	0.000000008	0	0
18	400	580	100	100	0.175921292	-94.1732061	5.190605462	-11.00188696	0.014118498	0.002159298	0	0.15	0.01	0.0000002	0	0
19	650	580	100	100	0.150144681	-94.2048763	5.190899114	-11.00036025	0.015775471	5.88E-04	0	0.13	0.01	0.0000002	0	0
20	650	580	100	100	0.145928786	-94.1993003	5.151309973	-10.997626651	0.006485578	0.007843808	0	0.1	0.01	0.0000002	0	0
21	650	500	100	100	0.199387006	-94.1678851	5.180080997	-10.985220191	0.027435045	8.78E-03	0	0.1	0.01	0.0000002	0	0
22	650	480	100	100	0.389297534	-195.4232606	30.33966363	-21.00334248	0.049886159	0.003795372	0	0.15	0.05	0.0000003	0	0
23	400	480	100	100	0.15072511	-94.2221084	5.13063962	-10.994122444	0.021060341	-0.001848825	0	0.1	0.05	0.0000003	0	0
24	400	480	100	100	0.185686512	-94.1181978	5.126783056	-10.988371969	0.021843861	-2.60E-03	0	0.15	0.05	0.0000004	0	0
25	250	450	100	100	0.212182116	-94.1697237	5.134140678	-10.996012759	0.018591422	0.006642557	0	0.2	0.08	0.0000005	0	0
26	250	450	100	100	0.148648005	-94.1671687	5.14033067	-10.997827539	0.023701543	-4.01E-03	0	0.2	0.2	0.0000006	0	0
27	250	450	100	100	0.163613301	-94.1606047	5.131826864	-10.9875806	0.030978233	-6.60E-03	0	0.2	0.1	0.0000006	0	0
28	250	400	100	100	0.175526293	-94.2761923	5.107669114	-10.997321	0.019510889	0.000689238	0	0.2	0.08	0.0000006	0	0
29	250	350	100	100	0.192113556	-94.1753047	5.120446892	-10.995730494	0.024016465	-2.91E-03	0	0.22	0.3	0.0000007	0	0
30	400	400	100	100	0.225327746	-114.2454479	5.117170647	-9.094897283	0.025929491	-1.00E-03	0	0.1	0.05	0.0000003	0	0
31	300	400	100	100	0.16069084	-94.1736488	5.060025927	-10.995965778	0.011005375	-6.29E-03	0	0.15	0.05	0.0000004	0	0
32	380	400	100	100	0.237621152	-114.1869162	5.116017477	-9.098496076	0.021643119	-5.18E-03	0	0.1	0.04	0.0000003	0	0
33	400	400	100	100	0.178322947	-114.1316389	5.099363964	-9.097182752	0.023675344	0.001240536	0	0.1	0.05	0.0000003	0	0
34	400	380	100	100	0.228565686	-114.2528324	5.126783365	-9.09863844	0.027461128	-6.44E-03	0	0.1	0.05	0.0000003	0	0
35	380	400	100	100	0.232064677	-114.1924934	5.145103275	-9.00636597	0.02416092	-5.47E-03	0	0.1	0.04	0.0000003	0	0
